path	translation	split
common_voice_zh-CN_18978519.mp3	Squatina nebulosa is a fish under Squatina of Squatinidae of Squatiniformes of Chondrichthyes.	test
common_voice_zh-CN_18978520.mp3	Grandfather Pan Bozhzuang.	test
common_voice_zh-CN_19195957.mp3	Les Andelys.	test
common_voice_zh-CN_19195958.mp3	Under the supervision of Gao Xun, he is also one of the most important storyboard artists.	test
common_voice_zh-CN_19195960.mp3	The rest were hospitalized patients who did not survive the next day.	test
common_voice_zh-CN_18532640.mp3	Genki Rockets has thus far released two albums.	test
common_voice_zh-CN_18532644.mp3	Unemployment rate has dropped to a new low in 17 years.	test
common_voice_zh-CN_18532645.mp3	Plague in the temple wrote; the vertical couplet said; in the dates and seasonal festivals below, ceremonies will be held in the temple.	test
common_voice_zh-CN_20147181.mp3	That was Yashima.	test
common_voice_zh-CN_20147182.mp3	The Chinese Government started to protect and utilize the Old Summer Palace after establishing the Old Summer Palace Administration Office.	test
common_voice_zh-CN_20147194.mp3	Xincheng County was founded in 1229.	test
common_voice_zh-CN_18966867.mp3	Eiji Oue is a Japanese conductor.	test
common_voice_zh-CN_18966868.mp3	The tablet has inscriptions on all four sides.	test
common_voice_zh-CN_18966869.mp3	The long road passes through the town.	test
common_voice_zh-CN_18986758.mp3	Cyananthus microrhombeus C. Y. Wu var. leiocalyx C. Y. Wu is a varietas under the Cyananthus Wall. ex Benth. of the Campanulaceae.	test
common_voice_zh-CN_18986759.mp3	Elk Ridge is a city under the Utah County of Utah State of the United States.	test
common_voice_zh-CN_18986760.mp3	At present, the project is still under approval.	test
common_voice_zh-CN_19283306.mp3	The castle is also a popular tourist destination in the Lower Rhine.	test
common_voice_zh-CN_19283307.mp3	It was mentioned for the first time in the Liber Pontificalis at the time of Pope Adrian.	test
common_voice_zh-CN_19283309.mp3	That is, the voltages at different points of the wire are same at the same time.	test
common_voice_zh-CN_18682398.mp3	The Communist Party of Nepal is the current ruling party in Nepal.	test
common_voice_zh-CN_18682399.mp3	She was found by her manager at her 8.	test
common_voice_zh-CN_18682400.mp3	Bao Yingdeng, literary name Zhisheng, was born in Qiantang County, Hangzhou Prefecture, Zhejiang Province. □ nationality. He was a political figure and Jinshi of the Ming Dynasty.	test
common_voice_zh-CN_18985059.mp3	Established by merging Aalto university.	test
common_voice_zh-CN_18985061.mp3	Thalamita integra is an animal under Thalamita of Portunidae.	test
common_voice_zh-CN_18985062.mp3	The Health Bureau of Tianjin is the department in charge of health work under the Tianjin Municipal Government of the People’s Republic of China.	test
common_voice_zh-CN_18984192.mp3	List of emperors of the Shang Dynasty	test
common_voice_zh-CN_18984193.mp3	Lintan County is a county under Gannan Tibetan Autonomous Prefecture of Gansu Province of the People's Republic of China.	test
common_voice_zh-CN_18984194.mp3	It is claimed that it was the Samanid Dynasty, the successor of the Sassanid Empire, that built its capital in Uzbekistan.	test
common_voice_zh-CN_18657952.mp3	The monster of Prespes Lake is a lake monster that haunts in the Balkan Peninsula, Europe.	test
common_voice_zh-CN_18657953.mp3	Pepperwood in Humboldt City, California is a unincorporated region.	test
common_voice_zh-CN_18657954.mp3	Original site address is located within Yuanlin constructions.	test
common_voice_zh-CN_18995535.mp3	Walt Disney Studios Motion Pictures is a film distribution department of the Walt Disney Company.	test
common_voice_zh-CN_18995537.mp3	He is the posthumous son of the former Duke Geoffroy II and the Duchess Constance.	test
common_voice_zh-CN_18995538.mp3	Triebelina chuchihia is a species under the Triebelina of the Bairdiidae.	test
common_voice_zh-CN_19878620.mp3	Official of the Eastern Jin Dynasty.	test
common_voice_zh-CN_19878621.mp3	The weather was excellent at the lunch time.	test
common_voice_zh-CN_19878622.mp3	President of the China News Service.	test
common_voice_zh-CN_18988211.mp3	He continued to try every means to invalidate marriage of the king.	test
common_voice_zh-CN_18988212.mp3	He completed his elementary education in Berne.	test
common_voice_zh-CN_18988213.mp3	Kukuyevka is a rural residential area in Valuysky District, Belgorod State, Russian Federation.	test
common_voice_zh-CN_18979892.mp3	The recluse of the Eastern Han Dynasty.	test
common_voice_zh-CN_18979894.mp3	The culture relic protection site is managed by the Lishu County Cultural Management Bureau.	test
common_voice_zh-CN_18979895.mp3	Delphinium korshinskyanum Nevski is a plant of the Delphinium of the Ranunculaceae.	test
common_voice_zh-CN_18999991.mp3	Four years later, he became an infantry lieutenant.	test
common_voice_zh-CN_18999993.mp3	An affiliate enterprise of the Golden Point Records & Tapes International Co., Ltd.	test
common_voice_zh-CN_18999995.mp3	He was appointed by Li Zhi as the crown prince in 643 A.D.	test
common_voice_zh-CN_18771596.mp3	Zhao Peilan, born in Guxian County, Shanxi Province, was a political figure of the Qing Dynasty.	test
common_voice_zh-CN_18771597.mp3	father’s former wife’s surname Han; surname Gao.	test
common_voice_zh-CN_18771600.mp3	The experimental data may be qualitative or quantitative, they are suitable for different investigations.	test
common_voice_zh-CN_18980796.mp3	The then Monarch of Shuchang Wu was Qin Jinggong.	test
common_voice_zh-CN_18980800.mp3	Siphocranion macranthum (Hook. f.) C. Y. Wu is a species under the Siphocranion of the Labiatae.	test
common_voice_zh-CN_18980801.mp3	The widespread occurrence of glycolysis indicates that it is one of the oldest metabolic pathways known to people.	test
common_voice_zh-CN_18732451.mp3	She is the chairman and founder of	test
common_voice_zh-CN_18732454.mp3	In the thirty sixth year of Wanli, served as the magistrate of Yongan County, Guangzhou, Guangdong Province.	test
common_voice_zh-CN_18732455.mp3	Qu Shucheng, born in Henan Province, is a political figure of the People's Republic of China.	test
common_voice_zh-CN_19003405.mp3	Alpendurada e Matos is a parish of Distrito do Porto of Portugal.	test
common_voice_zh-CN_19003406.mp3	Dalaodao.	test
common_voice_zh-CN_19003407.mp3	The 152th successful candidate in the 3rd imperial examination in 1523 during the Jiajing Period.	test
common_voice_zh-CN_18983664.mp3	The 32th successful candidate in the 2nd imperial examination for the final imperial examination.	test
common_voice_zh-CN_18983665.mp3	Capital Auki.	test
common_voice_zh-CN_18983668.mp3	This shows how important he is for the Spanish national team.	test
common_voice_zh-CN_20115084.mp3	Dami Im is a Korean Australian singer and songwriter.	test
common_voice_zh-CN_20115086.mp3	The process is regulated by changing substrate and product concentration.	test
common_voice_zh-CN_20115087.mp3	The water is pressed into the inner tube under the inlet pressure for filtration.	test
common_voice_zh-CN_18845665.mp3	He is now head coach of Rostov.	test
common_voice_zh-CN_18845668.mp3	is a French comedy film, directed by.	test
common_voice_zh-CN_18845669.mp3	Fungal virus generally refers to the virus that can infect fungi.	test
common_voice_zh-CN_18977914.mp3	Physics is delicately formed based on these laws.	test
common_voice_zh-CN_18977915.mp3	Population change graph of Beconlegrani	test
common_voice_zh-CN_18977916.mp3	The written record of the weights and measures in Japan could trace back to the time when the culture of the Tang Dynasty was introduced into the country.	test
common_voice_zh-CN_18688577.mp3	Zhang Fengshi, once known as Zhang Bingcheng.	test
common_voice_zh-CN_18688578.mp3	Riparia paludicola, a species of Riparia genera in Hirundinidae.	test
common_voice_zh-CN_18688579.mp3	Zhang Yikun's wife Zhang Zhijuan was his middle school classmate.	test
common_voice_zh-CN_18991340.mp3	The attack was launched when the rebel armies from Anding met in 137 B.C.	test
common_voice_zh-CN_18991341.mp3	The type locality of the species is in Guinea.	test
common_voice_zh-CN_18991342.mp3	The Pacific-side climate refers to the regional climate features of the Japanese archipelago on the Pacific side.	test
common_voice_zh-CN_19003753.mp3	The new team was renamed the Mercedes Benz grand prix team.	test
common_voice_zh-CN_19003754.mp3	The parish is the smallest one in Shandong.	test
common_voice_zh-CN_19003756.mp3	Menus can be folded or expanded to provide the users with a barrier-free operation environment and more convenience.	test
common_voice_zh-CN_18654860.mp3	The concert is a partnership with Tencent.	test
common_voice_zh-CN_18654861.mp3	Chuwut Murk is an unincorporated community located in Pima County, Arizona, United States.	test
common_voice_zh-CN_18654868.mp3	Yusp Clarus, born in Barcelona, Spain, is a Japanese basketball coach and is currently the head coach of Akita Northern Happinets.	test
common_voice_zh-CN_18968782.mp3	The Yunlin High-speed Railway station is in the northeast part of the region.	test
common_voice_zh-CN_18968784.mp3	Population change graph of Lavreine Osovay	test
common_voice_zh-CN_18968785.mp3	Hedyotis lianshaniensis is a species under the Hedyotis Linn. of the Rubiaceae.	test
common_voice_zh-CN_18583906.mp3	Then transfer to the Northeast Museum.	test
common_voice_zh-CN_18583909.mp3	Here are some examples: Wuzhen has branches in countries around the world:	test
common_voice_zh-CN_18583910.mp3	According to Newsweek, he loves luxury goods such as luxury cars and suits.	test
common_voice_zh-CN_18875941.mp3	Tang Yang is a species with piebald head, long, thin and curved fur, and mostly fair body.	test
common_voice_zh-CN_18875942.mp3	Severe shaking was reported throughout the central Indonesia.	test
common_voice_zh-CN_18875943.mp3	In the forty first year of Jiajing, win the eighty fifth place at Jinshi second round.	test
common_voice_zh-CN_18714679.mp3	KŌri Arisa, born in Osaka Prefecture, is a Japanese voice actress.	test
common_voice_zh-CN_18714680.mp3	Beheading on public, and all the other leaders of the barbarians surrendered.	test
common_voice_zh-CN_18714681.mp3	The No.129 of the third grade (San Jia) Jinshi in the 11th year of Wanli reign.	test
common_voice_zh-CN_18979394.mp3	Guyang is a county under the jurisdiction of Baotou City of the Nei Monggol Autonomous Region.	test
common_voice_zh-CN_18979396.mp3	Longshui Town is famous both at home and abroad for its small hardware.	test
common_voice_zh-CN_18979398.mp3	Injuries occurred frequently in the subsequent career of the Dutch star.	test
common_voice_zh-CN_19003321.mp3	Shanghai Concert Hall is at the Xizangnan Road and Yan 'andong Road, Huangpu District, Shanghai.	test
common_voice_zh-CN_19003324.mp3	Nomocharis mairei is a species under the Nomocharis of the Liliaceae.	test
common_voice_zh-CN_19003325.mp3	Zhong Shujia used to study in SKH Holy Trinity Church Secondary School and New Method College.	test
common_voice_zh-CN_18747192.mp3	Former mother Zhang; Shan.	test
common_voice_zh-CN_18747194.mp3	Many captured tankettes were also used by the Luftwaffe for airfield security and snowplowing.	test
common_voice_zh-CN_18747195.mp3	The three stations served by Skypark Link are, from east to west:	test
common_voice_zh-CN_18981202.mp3	Tables of the second and third dimensional coefficients of many fluids are also included in this version.	test
common_voice_zh-CN_18981203.mp3	The Langlonggou Cemetery could trace back to the Bronze Age.	test
common_voice_zh-CN_18981204.mp3	To improve the international status and influence of China through this visit.	test
common_voice_zh-CN_18963518.mp3	The team is in the Victoria District of the capital city Lima.	test
common_voice_zh-CN_18963521.mp3	Palais Longchamp.	test
common_voice_zh-CN_18963522.mp3	Deutsche Börse AG was listed in Frankfurt Stock Exchange.	test
common_voice_zh-CN_18853480.mp3	This list is the list of African union representatives in the People's Republic of China.	test
common_voice_zh-CN_18853481.mp3	Liu Yan, a political figure at the end of the Eastern Han Dynasty in China, was a military general under Cao Cao, who was an chief officer of Dongjun Prefecture.	test
common_voice_zh-CN_18853483.mp3	Synagogues have a memorial board in commemoration of the Holocaust.	test
common_voice_zh-CN_19454228.mp3	Graduated from the department of acting, Dongguk University.	test
common_voice_zh-CN_19454229.mp3	At present, the channel has not been run in Russia.	test
common_voice_zh-CN_19454230.mp3	In December, Emperor Su Zong recalled Du Fu and restored his position as Zuoshiyi.	test
